smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
O=C(Nn1cnnc1)[C@@H]1[C@H]2C[C@H]3[C@H](OC(=O)[C@@H]31)[C@@H]2O	ZINC000238881483	ABUSAQBDCUWKBG-NZJLWHDDSA-N	264.241	-1.483	0	50	CAAA	
CNc1nc2c(ncnc2O)n1[C@@H]1O[C@H](CO)[C@H](O)[C@H]1O	ZINC000238901401	LZMXAHTVDAQHAM-GAWUUDPSSA-N	297.271	-1.815	0	50	CAAA	
CNc1nc2c(ncnc2O)n1[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1O	ZINC000238901402	LZMXAHTVDAQHAM-XJCFNFQFSA-N	297.271	-1.815	0	50	CAAA	
OC[C@@H]1O[C@H](n2nnc3ccccc32)[C@H](O)[C@H](O)[C@H]1O	ZINC000239296762	DGJIWQRFVGEAEV-HGCLJGPKSA-N	281.268	-1.596	0	50	CAAA	
OC[C@@H]1O[C@H](n2nnc3ccccc32)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000239296763	DGJIWQRFVGEAEV-MJDLHHQISA-N	281.268	-1.596	0	50	CAAA	
OC[C@@H]1O[C@H](n2nnc3ccccc32)[C@H](O)[C@@H](O)[C@H]1O	ZINC000239296764	DGJIWQRFVGEAEV-NGDQXYMTSA-N	281.268	-1.596	0	50	CAAA	
CN1CCN(NC(=O)[C@H]2[C@H]3C=C[C@@H](O3)[C@H]2C(=O)O)CC1	ZINC000239310325	IJANTBBLMDERGZ-CHWFTXMASA-N	281.312	-1.081	0	50	CAAA	
CN1CCN(NC(=O)[C@@H]2[C@H]3C=C[C@@H](O3)[C@H]2C(=O)O)CC1	ZINC000239310326	IJANTBBLMDERGZ-GWOFURMSSA-N	281.312	-1.081	0	50	CAAA	
OC[C@H](O)[C@H](O)[C@H](O)[C@@H](O)c1nc2ccccc2[nH]1	ZINC000239338722	LBMJXDRTHCOBGU-XWLWVQCSSA-N	268.269	-1.329	0	50	CAAA	biogenic
Nc1cccc2c1nnn2[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O	ZINC000239433562	XZLZLNNMQHFMLC-AWHZUTQYSA-N	296.283	-2.014	0	50	CAAA	
Nc1cccc2c1nnn2[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	ZINC000239433563	XZLZLNNMQHFMLC-NBIDRCSRSA-N	296.283	-2.014	0	50	CAAA	
O=C(NCc1nnc2c(O)nccn12)C1=NNC(=O)CC1	ZINC000240122381	VXWROTRGTWJHOT-UHFFFAOYSA-N	289.255	-1.288	0	50	CAAA	
CN1CCN(C(=O)CN2Cc3cnn(CCO)c3C2)CC1	ZINC000240203766	JSYDODIIMQTQEI-UHFFFAOYSA-N	293.371	-1.035	0	50	CAAA	
Cn1c(CN2CCNC(=O)C2)nnc1[C@H]1C[C@H](N)C1	ZINC000244701143	KAZBKELGZPYARK-KYZUINATSA-N	264.333	-1.048	0	50	CAAA	
COCCN1CC[C@H](C(=O)NCCn2cnnn2)C1	ZINC000244724732	MZSYPBODLNNTNP-JTQLQIEISA-N	268.321	-1.242	0	50	CAAA	
COCCN1CC[C@@H](C(=O)NCCn2cnnn2)C1	ZINC000244724733	MZSYPBODLNNTNP-SNVBAGLBSA-N	268.321	-1.242	0	50	CAAA	
CS(=O)(=O)N1CCN(CCn2cncn2)CC1	ZINC000244758143	OTCWPJHKAFTOAT-UHFFFAOYSA-N	259.335	-1.145	0	50	CAAA	
CS(=O)(=O)N1CCN(Cc2noc(C(N)=O)n2)CC1	ZINC000244795288	RDHZPUBKSWNLSH-UHFFFAOYSA-N	289.317	-1.754	0	50	CAAA	
CN1CCN(C)[C@H](CC(=O)NCc2nc(C(N)=O)no2)C1	ZINC000244873462	WQVKLKKNDHJUDO-MRVPVSSYSA-N	296.331	-1.579	0	50	CAAA	
CN1CCN(C)[C@@H](CC(=O)NCc2nc(C(N)=O)no2)C1	ZINC000244873463	WQVKLKKNDHJUDO-QMMMGPOBSA-N	296.331	-1.579	0	50	CAAA	
CN1CCN2CCN(C(=O)CCCn3cnnn3)C[C@H]2C1	ZINC000244874480	XCAQVNPPPMFXEE-GFCCVEGCSA-N	293.375	-1.089	0	50	CAAA	
O=C(NCc1nnc2c(O)nccn12)c1ccc(=O)[nH]n1	ZINC000244909701	ASAZVWSEBVIXOX-UHFFFAOYSA-N	287.239	-1.157	0	50	CAAA	
CC[C@H](C)O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1NC(C)=O	ZINC000245053438	OULDILXOVFVVGR-GWDDVBPYSA-N	277.317	-1.255	0	50	CAAA	
CC[C@H](C)O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1NC(C)=O	ZINC000245053439	OULDILXOVFVVGR-MERUTSKSSA-N	277.317	-1.255	0	50	CAAA	
CC[C@H](C)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1NC(C)=O	ZINC000245053440	OULDILXOVFVVGR-OPPIAYSQSA-N	277.317	-1.255	0	50	CAAA	
CC(=O)N[C@H]1[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]1OC(C)(C)C	ZINC000245060715	PXQDIFJAITZUPX-KJPMQGKISA-N	277.317	-1.255	0	50	CAAA	
CC(=O)N[C@H]1[C@H](O)[C@@H](O)[C@@H](CO)O[C@H]1OC(C)(C)C	ZINC000245060716	PXQDIFJAITZUPX-NMUGVGKYSA-N	277.317	-1.255	0	50	CAAA	
CC(=O)N[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC(C)(C)C	ZINC000245060717	PXQDIFJAITZUPX-QGKZMRNZSA-N	277.317	-1.255	0	50	CAAA	
CC[C@H](C)[C@@H](NC(=O)[C@H](C)NC(=O)CN)C(N)=O	ZINC000245204271	KIBBSDIBHULULV-ACLDMZEESA-N	258.322	-1.534	0	50	CAAA	
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)CN)C(N)=O	ZINC000245204272	KIBBSDIBHULULV-ZKWXMUAHSA-N	258.322	-1.534	0	50	CAAA	
OCC(CO)N[C@@H]1C[C@](O)(CO)[C@H](O)[C@H](O)[C@@H]1O	ZINC000245204681	FZNCGRZWXLXZSZ-IGORNWKESA-N	267.278	-4.492	0	50	CAAA	
OCC(CO)N[C@@H]1C[C@](O)(CO)[C@H](O)[C@@H](O)[C@H]1O	ZINC000245204682	FZNCGRZWXLXZSZ-KBDSZGMXSA-N	267.278	-4.492	0	50	CAAA	
OCC(CO)N[C@@H]1C[C@](O)(CO)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000245204683	FZNCGRZWXLXZSZ-SPFKKGSWSA-N	267.278	-4.492	0	50	CAAA	
OC[C@@H]1O[C@H](Nc2ccccn2)[C@H](O)[C@H](O)[C@H]1O	ZINC000245238263	HWCQCFUPVMSAPA-BEWSIZLOSA-N	256.258	-1.707	0	50	CAAA	biogenic,in-vitro
OC[C@@H]1O[C@H](Nc2ccccn2)[C@H](O)[C@@H](O)[C@H]1O	ZINC000245238264	HWCQCFUPVMSAPA-SVIHRKJBSA-N	256.258	-1.707	0	50	CAAA	biogenic,in-vitro
CC(=O)NC(NC(C)=O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO	ZINC000245256077	NLEYMEWIUAFBTA-BZNPZCIMSA-N	280.277	-3.979	0	50	CAAA	
CC(=O)NC(NC(C)=O)[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO	ZINC000245256078	NLEYMEWIUAFBTA-JQCXWYLXSA-N	280.277	-3.979	0	50	CAAA	
COc1cccc(N[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c1	ZINC000245257362	YTUTWOLZBGTQCH-KSSYENDESA-N	285.296	-1.093	0	50	CAAA	
COc1cccc(N[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)c1	ZINC000245257363	YTUTWOLZBGTQCH-NZEXEKPDSA-N	285.296	-1.093	0	50	CAAA	
COc1cccc(N[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)c1	ZINC000245257364	YTUTWOLZBGTQCH-QNWJLWSRSA-N	285.296	-1.093	0	50	CAAA	
COc1cccc(N[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c1	ZINC000245257365	YTUTWOLZBGTQCH-RXGFPQBGSA-N	285.296	-1.093	0	50	CAAA	
CNC(=S)N(C)N[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	ZINC000245325200	CZAXWGAIRIMUOG-DWOUCZDBSA-N	281.334	-3.273	0	50	CAAA	
CNC(=S)N(C)N[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O	ZINC000245325203	CZAXWGAIRIMUOG-IMFYSGRJSA-N	281.334	-3.273	0	50	CAAA	
CNC(=S)N(C)N[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O	ZINC000245325204	CZAXWGAIRIMUOG-OZRXBMAMSA-N	281.334	-3.273	0	50	CAAA	
CNC(=S)N(C)N[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000245325206	CZAXWGAIRIMUOG-RZUNNTJFSA-N	281.334	-3.273	0	50	CAAA	
CS(=O)(=O)N1CCN[C@H]2CS(=O)(=O)C[C@H]21	ZINC000247561549	YZPLMYIDTMEFOR-NKWVEPMBSA-N	254.333	-1.983	0	50	CAAA	
NCCCCCC(=O)N[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O	ZINC000247706527	FJNVLTLMGXYGGP-AWHZUTQYSA-N	292.332	-2.578	0	50	CAAA	
CO[C@@H]1[C@H](O)[C@H](CO)O[C@H]1n1cnc2c1ncnc2N	ZINC000247825485	FPUGCISOLXNPPC-TXRROPDSSA-N	281.272	-1.326	0	50	CAAA	endogenous,in-vitro
CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1NC(=O)c1ccccc1	ZINC000247891232	SZLLZMJNLVPHTC-DKKFBCOVSA-N	297.307	-1.130	0	50	CAAA	
CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1NC(=O)c1ccccc1	ZINC000247891235	SZLLZMJNLVPHTC-VXUPGSCNSA-N	297.307	-1.130	0	50	CAAA	
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1NC(=O)c1ccccc1	ZINC000247891237	SZLLZMJNLVPHTC-YGEZULPYSA-N	297.307	-1.130	0	50	CAAA	
CN(CC(=O)N[C@@H]1C[C@@H](O)[C@H](CO)C1)S(C)(=O)=O	ZINC000247945885	JTPCVWXHOCSPAR-XHNCKOQMSA-N	280.346	-1.874	0	50	CAAA	
Cn1c(=O)n2n(c1=O)[C@H]1[C@@H]3[C@H]4[C@H]3[C@H]3[C@]5(C[S@@](=O)C[C@@]315)[C@H]42	ZINC000248008659	CTUIVMUDMWINMG-IRZZFYBZSA-N	291.332	-1.301	0	50	CAAA	
Cn1c(=O)n2n(c1=O)[C@H]1[C@H]3C4C5[C@@]6(CS(=O)C[C@]516)[C@@H]2[C@@H]43	ZINC000248008662	CTUIVMUDMWINMG-JQUCEHIWSA-N	291.332	-1.301	0	50	CAAA	
Cn1c(=O)n2n(c1=O)[C@H]1[C@H]3C4C5[C@]6(CS(=O)C[C@@]516)[C@@H]2[C@@H]43	ZINC000248008665	CTUIVMUDMWINMG-UIRXRXKGSA-N	291.332	-1.301	0	50	CAAA	
Cn1c(=O)n2n(c1=O)[C@H]1[C@H]3[C@@H]4[C@H]5[C@]6(C[S@@](=O)C[C@]516)[C@@H]2[C@@H]43	ZINC000248008668	CTUIVMUDMWINMG-VFVDMFCXSA-N	291.332	-1.301	0	50	CAAA	
Cn1c(=O)n2n(c1=O)[C@H]1[C@@H]3[C@@H]4[C@@H]5[C@@H]3[C@]13CS(=O)C[C@]53[C@H]42	ZINC000248013208	FKFSERNWCZZUMJ-CPWWOSPUSA-N	291.332	-1.301	0	50	CAAA	
Cn1c(=O)n2n(c1=O)[C@H]1[C@@H]3[C@@H]4[C@@H]5[C@@H]3[C@@]13CS(=O)C[C@@]53[C@H]42	ZINC000248013211	FKFSERNWCZZUMJ-JWYJUQQRSA-N	291.332	-1.301	0	50	CAAA	
Cn1c(=O)n2n(c1=O)[C@H]1[C@@H]3[C@@H]4[C@H]5[C@@H]3[C@@]13C[S@](=O)C[C@]53[C@H]42	ZINC000248013214	FKFSERNWCZZUMJ-VGMTXURDSA-N	291.332	-1.301	0	50	CAAA	
Cn1c(=O)n2n(c1=O)[C@H]1[C@@H]3[C@@H]4[C@@H]5[C@@H]3[C@@]13C[S@](=O)C[C@]53[C@H]42	ZINC000248013217	FKFSERNWCZZUMJ-WWWFKALUSA-N	291.332	-1.301	0	50	CAAA	
C1CN2[C@@H]3[C@@H](NCCN13)N1CCN3CCN[C@@H]2[C@H]31	ZINC000250830662	IWIFKBSGMFDVQU-NNYUYHANSA-N	250.350	-2.254	0	50	CAAA	
C1CN2[C@@H]3[C@@H](NCCN13)N1CCN3CCN[C@H]2[C@H]31	ZINC000250830664	IWIFKBSGMFDVQU-WRWGMCAJSA-N	250.350	-2.254	0	50	CAAA	
O=c1[nH]ccn1CCN1C[C@H](O)[C@@H](N2CCOCC2)C1	ZINC000252482375	DEAHKFXPPNPKPK-RYUDHWBXSA-N	282.344	-1.446	0	50	CAAA	
CN1CC(=O)N2CCN(CCn3cc[nH]c3=O)C[C@H]2C1=O	ZINC000252487756	IBGADNZFHACIIR-JTQLQIEISA-N	293.327	-1.839	0	50	CAAA	
CN1CC(=O)N2CCN(CCn3cc[nH]c3=O)C[C@@H]2C1=O	ZINC000252487757	IBGADNZFHACIIR-SNVBAGLBSA-N	293.327	-1.839	0	50	CAAA	
O=C(Cn1ncccc1=O)N1CC(N2C(=O)COC2=O)C1	ZINC000252492174	MFEBBJNCCBMYPH-UHFFFAOYSA-N	292.251	-1.567	0	50	CAAA	
C[C@H](NS(C)(=O)=O)C(=O)NCc1nnc(N)s1	ZINC000252501957	UMNRKLDZURLSSN-BYPYZUCNSA-N	279.347	-1.326	0	50	CAAA	
C[C@@H](NS(C)(=O)=O)C(=O)NCc1nnc(N)s1	ZINC000252501958	UMNRKLDZURLSSN-SCSAIBSYSA-N	279.347	-1.326	0	50	CAAA	
CSCC[C@H](N[C@H]1CS(=O)(=O)C[C@H]1O)C(=O)O	ZINC000252549864	RVYROZPGBCVYJK-BIIVOSGPSA-N	283.371	-1.060	0	50	CAAA	
O=C(O)[C@H](O)CNC(=O)NC[C@@H]1CN2CCC[C@H]2CO1	ZINC000252562736	WYDJNSVQUZLVEF-IVZWLZJFSA-N	287.316	-1.406	0	50	CAAA	
CN(C)S(=O)(=O)N1CCC(N2C(=O)CNC2=O)CC1	ZINC000253400016	KJIFOWANCBIMDL-UHFFFAOYSA-N	290.345	-1.191	0	50	CAAA	
CC1(C)O[C@@H]2[C@H](CO)O[C@@H](n3cnc(C(N)=O)n3)[C@H]2O1	ZINC000253470820	GFAYNBSWGHNOGJ-HEZDBXPZSA-N	284.272	-1.213	0	50	CAAA	
CC1(C)O[C@@H]2[C@H](O1)[C@H](CO)O[C@H]2n1cnc(C(N)=O)n1	ZINC000253470822	GFAYNBSWGHNOGJ-MPXCPUAZSA-N	284.272	-1.213	0	50	CAAA	
CC1(C)O[C@@H]2[C@H](CO)O[C@H](n3cnc(C(N)=O)n3)[C@H]2O1	ZINC000253470823	GFAYNBSWGHNOGJ-XIVUIJJLSA-N	284.272	-1.213	0	50	CAAA	
N=C1NC(=O)[C@]2(C(N)=O)[C@@H](c3ccccc3)[C@]12C(N)=O	ZINC000253471488	TZAXGFLIXIPRJC-HAGUPOPPSA-N	272.264	-1.166	0	50	CAAA	
CN(C)CC(=O)N1CCN[C@H]2CS(=O)(=O)C[C@H]21	ZINC000253495364	ASEFOXUUPBEFST-DTWKUNHWSA-N	261.347	-1.855	0	50	CAAA	
COC(=O)CCN1CCN[C@H]2CS(=O)(=O)C[C@H]21	ZINC000253495575	JMWPMPSSVJHCNW-DTWKUNHWSA-N	262.331	-1.380	0	50	CAAA	
CN(C)C(=O)CN1CCN[C@H]2CS(=O)(=O)C[C@H]21	ZINC000253495602	JXMQWNPESRGHCY-DTWKUNHWSA-N	261.347	-1.855	0	50	CAAA	
CN(C)S(=O)(=O)N1CC[C@]2(O)CCNC[C@@H]2C1	ZINC000253495851	SWGUOGNOYNFCJR-NXEZZACHSA-N	263.363	-1.161	0	50	CAAA	
CN(C)S(=O)(=O)N1CC[C@@]2(O)CCNC[C@H]2C1	ZINC000253495852	SWGUOGNOYNFCJR-UWVGGRQHSA-N	263.363	-1.161	0	50	CAAA	
CN(C)S(=O)(=O)N1CC[C@]2(O)CCNC[C@H]2C1	ZINC000253495853	SWGUOGNOYNFCJR-VHSXEESVSA-N	263.363	-1.161	0	50	CAAA	
CN(C)S(=O)(=O)N1CC[C@@]2(O)CCNC[C@@H]2C1	ZINC000253495854	SWGUOGNOYNFCJR-ZJUUUORDSA-N	263.363	-1.161	0	50	CAAA	
O=C(NCCO)NC(=O)c1cn(CCO)c(O)nc1=O	ZINC000253512444	KLVPKEDCOONMHH-UHFFFAOYSA-N	286.244	-2.627	0	50	CAAA	
OCc1ccc(O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)cc1	ZINC000253527895	PUQSUZTXKPLAPR-IEECTRCBSA-N	286.280	-1.642	0	50	CAAA	
CO[C@@H]1[C@H](O)[C@H](CO)O[C@H]1n1ccc(O)nc1=O	ZINC000253531920	SXUXMRMBWZCMEN-KDBVAPGDSA-N	258.230	-1.786	0	50	CAAA	
Cc1cc(=O)n(CCN(C)C[C@@H](O)CO)c(O)n1	ZINC000253536000	AOZHSBUYKXQZEX-SECBINFHSA-N	257.290	-1.458	0	50	CAAA	
Cc1cc(=O)n(CCN(C)C[C@H](O)CO)c(O)n1	ZINC000253536001	AOZHSBUYKXQZEX-VIFPVBQESA-N	257.290	-1.458	0	50	CAAA	
CNC(=O)CN(C)CCn1c(=O)cc(C)nc1O	ZINC000253536177	KAOZGKOPJHZXER-UHFFFAOYSA-N	254.290	-1.065	0	50	CAAA	
Cc1cc(=O)n(CCN2CCOC[C@@H]2CO)c(O)n1	ZINC000253536723	MGEGMLAHNHNSQC-JTQLQIEISA-N	269.301	-1.050	0	50	CAAA	
Cc1cc(=O)n(CCN2CCOC[C@H]2CO)c(O)n1	ZINC000253536724	MGEGMLAHNHNSQC-SNVBAGLBSA-N	269.301	-1.050	0	50	CAAA	
COc1ccccc1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000253613660	WBZPEZUBVIAKKS-IEECTRCBSA-N	286.280	-1.126	0	50	CAAA	
OC[C@@H]1O[C@H](n2ncc3c2ncnc3O)[C@H](O)[C@H]1O	ZINC000253615818	KFQUAMTWOJHPEJ-DOACCVQLSA-N	268.229	-1.857	0	50	CAAA	
C[C@H](O[C@H]1[C@@H](O)[C@H](CO)O[C@@H](O)[C@H]1N)C(=O)O	ZINC000254624555	MSFSPUZXLOGKHJ-BLAAEBKYSA-N	251.235	-2.758	0	50	CAAA	
C[C@H](O[C@@H]1[C@H](N)[C@H](O)O[C@@H](CO)[C@H]1O)C(=O)O	ZINC000254624558	MSFSPUZXLOGKHJ-DFBPBFKNSA-N	251.235	-2.758	0	50	CAAA	
C[C@H](O[C@@H]1[C@H](N)[C@H](O)O[C@H](CO)[C@H]1O)C(=O)O	ZINC000254624561	MSFSPUZXLOGKHJ-FCWYGQMGSA-N	251.235	-2.758	0	50	CAAA	
Oc1ccc(CC2=CBBBBBBBBBB2)cc1	ZINC000254701965	LFZPAQVEVDLTCW-UHFFFAOYSA-N	250.362	-4.610	0	50	CAAA	
CS[C@@H]1O[C@H]([C@H](N)[C@H](C)O)[C@H](O)[C@H](O)[C@H]1O	ZINC000255961836	AEEIMWYSDWZKAT-HDNLLMDGSA-N	253.320	-2.135	0	50	CAAA	
CS[C@@H]1O[C@H]([C@H](N)[C@H](C)O)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000255961837	AEEIMWYSDWZKAT-XKXQBFNISA-N	253.320	-2.135	0	50	CAAA	
CS[C@@H]1O[C@H]([C@H](N)[C@H](C)O)[C@H](O)[C@@H](O)[C@H]1O	ZINC000255961838	AEEIMWYSDWZKAT-YTFTZPODSA-N	253.320	-2.135	0	50	CAAA	
O=P(O)(O)O[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O	ZINC000255979099	INAPMGSXUVUWAF-DZOCOKBZSA-N	260.135	-3.718	0	50	CAAA	
O=P(O)(O)OC[C@@H]1S[C@H](O)[C@H](O)[C@H](O)[C@@H]1O	ZINC000255989522	NEOSARGPNYBRLE-BSQWINAVSA-N	276.203	-2.388	0	50	CAAA	
O=P(O)(O)OC[C@@H]1S[C@H](O)[C@H](O)[C@H](O)[C@H]1O	ZINC000255989523	NEOSARGPNYBRLE-YJRYQGEOSA-N	276.203	-2.388	0	50	CAAA	
O=P(O)(O)OC[C@@H]1S[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000255989524	NEOSARGPNYBRLE-ZSNZIGRDSA-N	276.203	-2.388	0	50	CAAA	
N[C@H]1[C@H](O)[C@@H](O)[C@@H](CO)O[C@H]1OP(=O)(O)O	ZINC000256013684	YMJBYRVFGYXULK-URLGYRAOSA-N	259.151	-3.138	0	50	CAAA	
CO[C@H]1[C@@H](O)[C@H](n2ccc(O)nc2=O)O[C@H]1CO	ZINC000256836750	YKNATSNMFLEFRB-KDBVAPGDSA-N	258.230	-1.786	0	50	CAAA	
CCOC(=O)N[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC	ZINC000257345599	CHTSPTDZDOVVKL-ANZWQOBJSA-N	265.262	-1.814	0	50	CAAA	
CCOC(=O)N[C@@H]1[C@H](OC)O[C@H](CO)[C@@H](O)[C@H]1O	ZINC000257345600	CHTSPTDZDOVVKL-QKCLAQEOSA-N	265.262	-1.814	0	50	CAAA	
CCOC(=O)N[C@@H]1[C@H](OC)O[C@H](CO)[C@H](O)[C@H]1O	ZINC000257345601	CHTSPTDZDOVVKL-ZTKNNBQKSA-N	265.262	-1.814	0	50	CAAA	
CCOC(=O)N[C@@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O	ZINC000257345629	DHPQQSJQCFYLFI-OZRXBMAMSA-N	251.235	-2.468	0	50	CAAA	
CCOC(=O)N[C@@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@H]1O	ZINC000257345630	DHPQQSJQCFYLFI-RZUNNTJFSA-N	251.235	-2.468	0	50	CAAA	
CCOC(=O)N[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1OCC	ZINC000257345919	NADOSNCNAZVVED-JDDHQFAOSA-N	279.289	-1.423	0	50	CAAA	
O[C@H]1[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](O)[C@H](O)[C@@H]1O	ZINC000257346155	SOONKKMMJCQOLI-MXULBQIISA-N	260.286	-1.112	0	50	CAAA	
O[C@H]1[C@@H]2OC3(CCCCC3)O[C@@H]2[C@@H](O)[C@@H](O)[C@H]1O	ZINC000257346156	SOONKKMMJCQOLI-PCKUECCUSA-N	260.286	-1.112	0	50	CAAA	
O[C@H]1[C@H](O)[C@@H]2OC3(CCCCC3)O[C@@H]2[C@@H](O)[C@H]1O	ZINC000257346157	SOONKKMMJCQOLI-QKAQJGQXSA-N	260.286	-1.112	0	50	CAAA	
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](NC(=O)c2ccccc2)[C@H]1O	ZINC000257346234	VWNKBCLRMDAUFW-OIRVYTLQSA-N	297.307	-1.130	0	50	CAAA	
CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](NC(=O)c2ccccc2)[C@@H]1O	ZINC000257346235	VWNKBCLRMDAUFW-VXUPGSCNSA-N	297.307	-1.130	0	50	CAAA	
CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](NC(=O)c2ccccc2)[C@H]1O	ZINC000257346236	VWNKBCLRMDAUFW-YGEZULPYSA-N	297.307	-1.130	0	50	CAAA	
Nc1ccccc1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000257346254	WDFZMOBYISXVSY-HHHUOAJASA-N	271.269	-1.553	0	50	CAAA	
Nc1ccccc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000257346255	WDFZMOBYISXVSY-SVNGYHJRSA-N	271.269	-1.553	0	50	CAAA	
CC(=O)N[C@H]1[C@H](O)[C@@H](CO)O[C@@H](O)[C@H]1NC(C)=O	ZINC000257346530	OWBWAAATLIDQLH-HOTMZDKISA-N	262.262	-2.934	0	50	CAAA	
CC(=O)N[C@@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@H]1NC(C)=O	ZINC000257346531	OWBWAAATLIDQLH-SOYHJAILSA-N	262.262	-2.934	0	50	CAAA	
CN(C)CCO[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000257346647	XMSCDECDRDOLBN-GENCIFFESA-N	251.279	-2.636	0	50	CAAA	
CC(=O)OC[C@@H]1O[C@@H]2[C@@H](Oc3nc(=O)ccn32)[C@H]1O	ZINC000257356021	FGXWBNXMRVWIIS-MIBSWOBISA-N	268.225	-1.174	0	50	CAAA	
CN(C)C(=O)NCC(=O)N1CCN2CCN(C)C[C@@H]2C1	ZINC000257372069	CMOQVYXHCDBZTM-LLVKDONJSA-N	283.376	-1.284	0	50	CAAA	
CO[C@@H]1[C@H](O)[C@H](CO)O[C@H]1n1ccc(N)nc1=O	ZINC000257373216	RFCQJGFZUQFYRF-KDBVAPGDSA-N	257.246	-1.909	0	50	CAAA	
O=P(O)(O)N(P(=O)(O)O)P(=O)(O)O	ZINC000263621494	GQLPWHMYJOSZCR-UHFFFAOYSA-N	256.968	-1.434	0	50	CAAA	
O=C(Cn1ncnn1)N[C@H]1COC[C@@H]1N1CCCC1	ZINC000299763474	NPTUVOFSWCQFQX-UWVGGRQHSA-N	266.305	-1.348	0	50	CAAA	
O=C(NCc1nnc2n1CCNCC2)[C@H]1CCC(=O)N1	ZINC000299769141	NTAKDLARPQYRQZ-MRVPVSSYSA-N	278.316	-1.681	0	50	CAAA	
O=C(NCc1nnc2n1CCNCC2)[C@@H]1CCC(=O)N1	ZINC000299769142	NTAKDLARPQYRQZ-QMMMGPOBSA-N	278.316	-1.681	0	50	CAAA	
NC(=O)CN1CCC(NC(=O)c2c[nH]c(=O)[nH]2)CC1	ZINC000299771276	XRZPBYCGVUJNJA-UHFFFAOYSA-N	267.289	-1.618	0	50	CAAA	
CN1CC[C@H](C(=O)NCc2nnc3n2CCNCC3)C1	ZINC000299783113	QTDMJTNBIVSIBY-JTQLQIEISA-N	278.360	-1.008	0	50	CAAA	
CN1CC[C@@H](C(=O)NCc2nnc3n2CCNCC3)C1	ZINC000299783127	QTDMJTNBIVSIBY-SNVBAGLBSA-N	278.360	-1.008	0	50	CAAA	
C[C@@H]1CN(CC(=O)NCCn2cnnn2)C[C@H](C)O1	ZINC000299784031	WHEQYBDAJLQNOP-AOOOYVTPSA-N	268.321	-1.102	0	50	CAAA	
O=C(Cn1ncnn1)N1CC[C@H]2[C@H](C1)OCc1cnnn12	ZINC000299785326	XZJJZXBYNAYBGQ-UWVGGRQHSA-N	290.287	-1.363	0	50	CAAA	
